"TaxonToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Ceratosaurus mesial","Late Jurassic",3.10548313751311,2.85991255041146,-0.245570587101654,0.588135070947999,2.14006616349627,-0.53062825106217,3.69361820846111
"Ceratosaurus mesial","Late Jurassic",3.15700042115011,2.66235524184008,-0.494645179310033,0.629232578219733,2.11986345617875,-0.510425543744651,3.78623299936985
"Ceratosaurus mesial","Late Jurassic",2.98214032003452,2.65394594210901,-0.328194377925515,0.599432281090903,2.11986345617875,-0.510425543744651,3.58157260112543
"Ceratosaurus mesial","Late Jurassic",3.08922261664133,2.67207754064339,-0.417145075997937,0.621907446407426,2.07944154167984,-0.470003629245736,3.71113006304876
"Ceratosaurus lateral","Late Jurassic",3.43752931090955,2.58550584834412,-0.852023462565429,0.759070952016903,2.42036812865043,-0.810930216216329,4.19660026292645
"Ceratosaurus lateral","Late Jurassic",3.52046080248897,2.48073127837752,-1.03972952411145,0.767804452370434,2.39789527279837,-0.78845736036427,4.28826525485941
"Ceratosaurus lateral","Late Jurassic",3.31273040033983,2.16102152867226,-1.15170887166757,0.678658160469062,2.39789527279837,-0.78845736036427,3.99138856080889
"Ceratosaurus lateral","Late Jurassic",3.04356960296815,2.27521389619791,-0.768355706770237,0.680194252999287,2.45616418092235,-0.846726268488246,3.72376385596744
"Ceratosaurus mesial","Late Jurassic",2.92369907065416,2.65885995691144,-0.264839113742721,0.550129002042903,2.30258509299405,-0.693147180559945,3.47382807269706
"Ceratosaurus lateral","Late Jurassic",3.09058780456667,2.22028985026722,-0.870297954299454,0.57706801309564,2.484906649788,-0.8754687373539,3.66765581766231
"Ceratosaurus lateral","Late Jurassic",2.86903462050803,1.99877363861238,-0.870260981895652,0.541783004531112,2.45616418092235,-0.846726268488246,3.41081762503915
"Ceratosaurus mesial","Late Jurassic",3.25269737334371,2.69395127672271,-0.558746096621003,0.201408663973846,2.07944154167984,-0.470003629245736,3.45410603731756
"Ceratosaurus mesial","Late Jurassic",3.13549421592915,2.82197394742052,-0.313520268508626,0.599552919029794,2.07944154167984,-0.470003629245736,3.73504713495894
"Ceratosaurus mesial","Late Jurassic",3.17971910966701,2.70001802940495,-0.479701080262061,0.549822326165819,2.19722457733622,-0.587786664902119,3.72954143583283
"Ceratosaurus mesial","Late Jurassic",3.00864849882054,2.66095859356836,-0.347689905252178,0.646932669891884,2.07944154167984,-0.470003629245736,3.65558116871242
"Ceratosaurus mesial","Late Jurassic",3.11971825333498,2.63188884013665,-0.487829413198336,0.560372694745875,1.94591014905531,-0.336472236621213,3.68009094808086
"Ceratosaurus lateral","Late Jurassic",3.23750128899137,2.71469474382088,-0.522806545170487,0.70057925075607,2.19722457733622,-0.587786664902119,3.93808053974744
"Ceratosaurus lateral","Late Jurassic",3.3881121421135,2.55567572067621,-0.832436421437292,0.734333850219476,2.30258509299405,-0.693147180559945,4.12244599233298
"Ceratosaurus lateral","Late Jurassic",3.49499126094852,2.63905732961526,-0.855933931333258,0.822496852587794,2.39789527279837,-0.78845736036427,4.31748811353631
"Ceratosaurus lateral","Late Jurassic",3.31491301306514,2.35422832614588,-0.960684686919259,0.643611826014423,2.484906649788,-0.8754687373539,3.95852483907957
"Ceratosaurus lateral","Late Jurassic",3.03447210186992,2.21046980408624,-0.824002297783682,0.606004613015847,2.35137525716348,-0.741937344729377,3.64047671488577
"Masiakasaurus lateral","Late Cretaceous",1.05082162483176,0.712949807856125,-0.337871816975636,0.778554707967601,3.68887945411394,-2.07944154167984,1.82937633279936
"Masiakasaurus lateral","Late Cretaceous",1.11185751541813,0.615185639090233,-0.496671876327897,0.448390152825198,3.68887945411394,-2.07944154167984,1.56024766824333
"Masiakasaurus lateral","Late Cretaceous",1.62136648329937,0.712949807856125,-0.908416675443249,0.543105307565037,2.90853906185161,-1.29910114941751,2.16447179086441
"Masiakasaurus lateral","Late Cretaceous",0.879626747502564,0.254642218373581,-0.624984529128983,0.64207225062353,3.68887945411394,-2.07944154167984,1.52169899812609
"Masiakasaurus lateral","Late Cretaceous",1.83577635464483,1.14422279992016,-0.691553554724667,0.596959422814262,2.70805020110221,-1.09861228866811,2.43273577745909
"Masiakasaurus lateral","Late Cretaceous",1.01523067972906,0.314810739840034,-0.700419939889025,0.452643668383255,3.55534806148941,-1.94591014905531,1.46787434811231
"Masiakasaurus lateral","Late Cretaceous",1.53471436623816,0.896088024556636,-0.638626341681528,0.936769263217696,2.70805020110221,-1.09861228866811,2.47148362945586
"Masiakasaurus lateral","Late Cretaceous",1.66770682055808,0.824175442966349,-0.843531377591727,0.272472653788252,3.2188758248682,-1.6094379124341,1.94017947434633
"Masiakasaurus lateral","Late Cretaceous",1.81645208181843,1.10525683138678,-0.711195250431648,0.840304824896233,3.11351530921037,-1.50407739677627,2.65675690671466
"Masiakasaurus lateral","Late Cretaceous",1.95868534054404,1.24703229378638,-0.711653046757653,0.386959241910456,2.91777073208428,-1.30833281965018,2.34564458245449
"Masiakasaurus lateral","Late Cretaceous",1.53039470509365,0.916290731874155,-0.614103973219492,0.924052737209644,2.70805020110221,-1.09861228866811,2.45444744230329
"Masiakasaurus lateral","Late Cretaceous",1.59736533119983,0.883767540168595,-0.713597791031236,0.55206858230004,2.99573227355399,-1.38629436111989,2.14943391349987
"Masiakasaurus lateral","Late Cretaceous",1.59736533119983,0.883767540168595,-0.713597791031236,0.31955728098223,2.99573227355399,-1.38629436111989,1.91692261218206
"Masiakasaurus lateral","Late Cretaceous",1.69927861643389,0.797507195884188,-0.901771420549702,0.4822681481831,2.81540871942271,-1.20597080698861,2.18154676461699
"Masiakasaurus lateral","Late Cretaceous",1.63899671467564,1.10856261952128,0.53062825106217,-0.916290731874155,2.70805020110221,-1.09861228866811,2.59076704048748
"Majungasaurus  mesial","Late Cretaceous",2.49815187653802,2.39242579699384,-0.105726079544186,0.479416426388299,2.14006616349627,-0.53062825106217,2.97756830292632
"Majungasaurus  mesial","Late Cretaceous",2.70871664564537,2.52172062291072,-0.186996022734654,0.618116320727922,2.14006616349627,-0.53062825106217,3.32683296637329
"Majungasaurus  mesial","Late Cretaceous",2.72785282839839,2.17361471169709,-0.554238116701304,0.44393138893596,2.01490302054226,-0.405465108108164,3.17178421733435
"Majungasaurus  mesial","Late Cretaceous",2.70136121295141,2.11866225483312,-0.582698958118296,0.758105076834718,2.07944154167984,-0.470003629245736,3.45946628978613
"Majungasaurus  lateral","Late Cretaceous",2.88647528761704,2.21484617868604,-0.671629108931002,0.622379968751624,2.2512917986065,-0.641853886172395,3.50885525636867
"Majungasaurus  lateral","Late Cretaceous",2.89756802476676,2.23964529322017,-0.657922731546588,0.660063142737223,2.19722457733622,-0.587786664902119,3.55763116750398
"Majungasaurus  lateral","Late Cretaceous",2.92852352386054,2.12823170584927,-0.800291818011273,0.504818311128182,2.07944154167984,-0.470003629245736,3.43334183498872
"Majungasaurus  lateral","Late Cretaceous",2.91614779421115,2.18605127673809,-0.730096517473054,0.635192245880726,2.14006616349627,-0.53062825106217,3.55134004009187
"Majungasaurus  mesial","Late Cretaceous",2.14710019015365,1.99333884262642,-0.153761347527227,0.547526990616419,2.14006616349627,-0.53062825106217,2.69462718077007
"Majungasaurus  lateral","Late Cretaceous",2.57261223020711,2.18717424148272,-0.385437988724388,0.728396424199617,2.2512917986065,-0.641853886172395,3.30100865440672
"Majungasaurus  lateral","Late Cretaceous",2.63188884013665,2.02551319965428,-0.606375640482366,0.56269429216251,2.30258509299405,-0.693147180559945,3.19458313229916
