"CladeToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Dromaeosauridae Lateral","Late Cretaceous",0.932164081030445,-0.0100503358535015,-0.942214416883947,0.598230624063202,3.48124008933569,-1.87180217690159,1.53039470509365
"Dromaeosauridae Lateral","Late Cretaceous",1.16938135955632,0.314810739840034,-0.854570619716283,0.564042532658775,3.16547504814109,-1.55603713570699,1.73342389221509
"Dromaeosauridae Mesial","Middle Cretaceous",1.61541998411165,1.0952733874026,-0.520146596709053,0.575115605073775,2.80336038090653,-1.19392246847243,2.19053558918542
"Dromaeosauridae Lateral","Middle Cretaceous",1.95444505150515,1.16315080980568,-0.79129424169947,0.391199530949342,2.82137888640921,-1.21194097397511,2.34564458245449
"Dromaeosauridae Lateral","Middle Cretaceous",1.89911798754855,1.10525683138678,-0.793861156161776,0.391394524211222,2.86220088092947,-1.25276296849537,2.29051251175978
"Dromaeosauridae Lateral","Middle Cretaceous",1.98100146886658,1.21787570949493,-0.763125759371656,0.423237277853962,2.78809290877575,-1.17865499634165,2.40423874672055
"Dromaeosauridae Lateral","Middle Cretaceous",1.95444505150515,1.06125650212434,-0.89318854938081,0.329976070861224,2.93119375241642,-1.32175583998232,2.28442112236637
"Dromaeosauridae Lateral","Middle Cretaceous",1.59736533119983,0.920282753143692,-0.677082578056139,0.232011001599531,2.93119375241642,-1.32175583998232,1.82937633279936
"Dromaeosauridae Lateral","Middle Cretaceous",2.22786154679811,1.18172719537862,-1.04613435141949,0.42889535991655,2.60268968544438,-0.993251773010283,2.65675690671466
"Dromaeosauridae Lateral","Middle Cretaceous",1.9823798288367,1.41342302850814,-0.568956800328561,0.772553958164356,2.78809290877575,-1.17865499634165,2.75493378700106
"Dromaeosauridae Lateral","Middle Cretaceous",2.17928687664955,1.37624402526639,-0.803042851383163,0.547257907088822,2.7408400239252,-1.1314021114911,2.72654478373837
"Dromaeosauridae Lateral","Middle Cretaceous",1.94017947434633,1.07158361628019,-0.868595858066138,0.340160009700398,2.95282477254271,-1.34338686010861,2.28033948404673
"Dromaeosauridae Mesial","Middle Cretaceous",2.08193842187842,1.53255686809814,-0.54938155378028,0.667893313238742,2.70805020110221,-1.09861228866811,2.74983173511717
"Dromaeosauridae Mesial","Middle Cretaceous",2.06812778177956,1.52822785700856,-0.539899924771005,0.741274913582935,2.76190687389292,-1.15246896145882,2.8094026953625
"Dromaeosauridae Lateral","Middle Cretaceous",2.28645571106416,1.56861591791385,-0.717839793150317,0.647932932248777,2.77258872223978,-1.16315080980568,2.93438864331294
"Dromaeosauridae Lateral","Middle Cretaceous",2.10900034392138,1.45628673293993,-0.652713610981455,0.519284888711967,2.76190687389292,-1.15246896145882,2.62828523263335
"Dromaeosauridae Lateral","Middle Cretaceous",2.06686275947298,1.47932922708708,-0.587533532385896,0.606595996859615,2.86220088092947,-1.25276296849537,2.67345875633259
"Dromaeosauridae Lateral","Middle Cretaceous",2.21266038546606,1.47932922708708,-0.733331158378979,0.505999994748167,2.95282477254271,-1.34338686010861,2.71866038021423
"Dromaeosauridae Mesial","Middle Cretaceous",1.62334081760309,1.09861228866811,-0.524728528934982,0.557076641416746,2.84490938381941,-1.23547147138531,2.18041745901984
"Dromaeosauridae Lateral","Middle Cretaceous",1.95586047990848,1.16315080980568,-0.7927096701028,0.35370022682199,2.86220088092947,-1.25276296849537,2.30956070673047
"Dromaeosauridae Lateral","Middle Cretaceous",1.91102289005487,1.07500242302898,-0.836020467025897,0.346564837008437,2.79116510781272,-1.18172719537862,2.25758772706331
"Dromaeosauridae Lateral","Middle Cretaceous",1.90805992492422,1.02961941718116,-0.878440507743057,0.304600460541843,2.87919845729804,-1.26976054486394,2.21266038546606
"Dromaeosauridae Lateral","Middle Cretaceous",1.67709656090792,0.879626747502564,-0.797469813405351,0.199310382380425,2.86220088092947,-1.25276296849537,1.87640694328834
"Dromaeosauridae Lateral","Middle Cretaceous",1.96711235670592,1.17248213723457,-0.794630219471351,0.431691594028672,2.86220088092947,-1.25276296849537,2.39880395073459
"Dromaeosauridae Lateral","Middle Cretaceous",1.95160817016995,1.16315080980568,-0.78845736036427,0.55228377952913,2.86220088092947,-1.25276296849537,2.50389194969908
"Dromaeosauridae Lateral","Middle Cretaceous",1.9643112344262,1.38629436111989,-0.578016873306314,0.644286887704346,2.70805020110221,-1.09861228866811,2.60859812213055
"Dromaeosauridae Mesial","Middle Cretaceous",1.74745921033147,1.16315080980568,-0.584308400525794,0.719792504217804,2.99573227355399,-1.38629436111989,2.46725171454928
"Dromaeosauridae Lateral","Middle Cretaceous",1.8099267731835,0.947789398933526,-0.862137374249978,0.361410033200588,2.85070650150373,-1.24126858906963,2.17133680638409
"Dromaeosauridae Lateral","Late Cretaceous",2.01490302054226,1.21639532432449,-0.798507696217772,0.559615787935423,3.13549421592915,-1.52605630349505,2.57451880847769
"Dromaeosauridae Lateral","Late Cretaceous",1.99809590222588,1.09861228866811,-0.899483613557774,0.486810747562117,3.15700042115011,-1.54756250871601,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",1.85238409104449,1.09861228866811,-0.75377180237638,0.462623521948113,3.17805383034795,-1.56861591791385,2.3150076129926
"Dromaeosauridae Lateral","Late Cretaceous",1.96360972615471,1.17865499634165,-0.784954729813068,0.521296923633286,3.09104245335832,-1.48160454092422,2.484906649788
"Dromaeosauridae Lateral","Late Cretaceous",2.07317192866624,1.57691472072854,-0.4962572079377,0.815531772129227,2.86220088092947,-1.25276296849537,2.88870370079547
"Dromaeosauridae Lateral","Late Cretaceous",1.93296963777958,1.43031124653666,-0.502658391242914,0.579876380697663,2.78809290877575,-1.17865499634165,2.51284601847724
"Dromaeosauridae Mesial","Late Cretaceous",1.79009141212736,1.49290409617815,-0.297187315949209,0.759353758798213,2.99573227355399,-1.38629436111989,2.54944517092557
"Dromaeosauridae Lateral","Late Cretaceous",1.8229350866965,1.3787660946991,-0.444168991997406,0.800283178889008,2.76190687389292,-1.15246896145882,2.62321826558551
"Dromaeosauridae Lateral","Late Cretaceous",1.71739505393919,1.18172719537862,-0.535667858560577,0.599092944223844,2.93119375241642,-1.32175583998232,2.31648799816304
"Dromaeosauridae Lateral","Late Cretaceous",1.8213182714696,1.24703229378638,-0.574285977683216,0.479264818853773,3.11351530921037,-1.50407739677627,2.30058309032337
"Dromaeosauridae Mesial","Late Cretaceous",1.49290409617815,1.43508452528932,-0.0578195708888262,0.893102604954969,2.65042108826557,-1.04098317583147,2.38600670113312
"Dromaeosauridae Mesial","Late Cretaceous",1.60743590976343,1.79009141212736,0.182655502363931,0.968985848860346,2.70805020110221,-1.09861228866811,2.57642175862377
"Dromaeosauridae Mesial","Late Cretaceous",1.43983512804792,1.42310833424261,-0.0167267938053134,0.759609206026612,2.70805020110221,-1.09861228866811,2.19944433407453
"Dromaeosauridae Lateral","Late Cretaceous",1.97546895129686,1.40118297361364,-0.574285977683216,0.578652767512616,2.83321334405622,-1.22377543162212,2.55412171880947
"Dromaeosauridae Lateral","Late Cretaceous",1.92278773163446,1.30833281965018,-0.61445491198428,0.52649174051039,2.99573227355399,-1.38629436111989,2.44927947214485
"Dromaeosauridae Lateral","Late Cretaceous",2.03339760317843,1.39128190263093,-0.642115700547499,0.482684664078021,2.86220088092947,-1.25276296849537,2.51608226725645
"Dromaeosauridae Lateral","Late Cretaceous",1.83736998048011,1.14103300455206,-0.696336975928046,0.531002853051941,2.99573227355399,-1.38629436111989,2.36837283353205
"Dromaeosauridae Lateral","Late Cretaceous",1.90061387414014,1.1999647829284,-0.70064909121174,0.495461561941248,2.86220088092947,-1.25276296849537,2.39607543608138
"Dromaeosauridae Lateral","Late Cretaceous",1.80664808172181,1.33762918913861,-0.469018892583196,0.640037355245997,2.70805020110221,-1.09861228866811,2.4466854369678
"Dromaeosauridae Lateral","Late Cretaceous",1.86717610851281,1.36353737399727,-0.503638734515535,0.550521791581741,2.86220088092947,-1.25276296849537,2.41769790009455
"Dromaeosauridae Lateral","Late Cretaceous",1.880990602956,1.35840915763035,-0.522581445325643,0.541153725095687,2.86220088092947,-1.25276296849537,2.42214432805168
"Dromaeosauridae Lateral","Late Cretaceous",1.71559810826249,1.18478998490916,-0.530808123353329,0.426818232578733,2.86220088092947,-1.25276296849537,2.14241634084122
"Dromaeosauridae Mesial","Late Cretaceous",1.31908561142644,0.398776119957368,-0.920309491469073,0.503849475270064,3.55534806148941,-1.94591014905531,1.8229350866965
"Dromaeosauridae Mesial","Late Cretaceous",1.35840915763035,0.56531380905006,-0.793095348580295,0.416543193281319,3.40119738166216,-1.79175946922805,1.77495235091167
"Dromaeosauridae Lateral","Late Cretaceous",1.55814461804655,0.587786664902119,-0.970357953144431,0.507451516811233,3.40119738166216,-1.79175946922805,2.06559613485778
"Dromaeosauridae Mesial","Late Cretaceous",1.00795792039998,0.157003748809665,-0.850954171590314,0.625196518651438,3.48124008933569,-1.87180217690159,1.63315443905142
"Dromaeosauridae Lateral","Late Cretaceous",1.44926916028128,0.553885113226438,-0.895384047054841,0.606135803570315,3.31418600467253,-1.70474809223843,2.05540496385159
"Dromaeosauridae Lateral","Late Cretaceous",1.63899671467564,0.678033542749897,-0.960963171925748,0.347506831344922,3.2188758248682,-1.6094379124341,1.98650354602057
"Dromaeosauridae Lateral","Late Cretaceous",1.67709656090792,0.641853886172395,-1.03524267473552,0.369305126693721,3.2188758248682,-1.6094379124341,2.04640168760164
"Dromaeosauridae Lateral","Late Cretaceous",1.52822785700856,0.488580014818671,-1.03964784218989,0.181959958525686,3.2188758248682,-1.6094379124341,1.71018781553424
"Dromaeosauridae Lateral","Late Cretaceous",1.44456326924387,0.53062825106217,-0.913935018181696,0.144671935872715,3.40119738166216,-1.79175946922805,1.58923520511658
"Dromaeosauridae Lateral","Late Cretaceous",1.42791603581071,0.371563556432483,-1.05635247937823,0.47419149058621,3.31418600467253,-1.70474809223843,1.90210752639692
"Dromaeosauridae Lateral","Late Cretaceous",1.47017584510059,0.765467842139571,-0.704708002961021,0.59795193667897,3.40119738166216,-1.79175946922805,2.06812778177956
"Dromaeosauridae Lateral","Late Cretaceous",1.37371557891303,0.476234178996372,-0.897481399916659,0.562144234288781,3.2188758248682,-1.6094379124341,1.93585981320181
"Dromaeosauridae Lateral","Late Cretaceous",1.13462272619114,-0.22314355131421,-1.35776627750535,0.410809856267045,3.40119738166216,-1.79175946922805,1.54543258245819
"Dromaeosauridae Mesial","Late Cretaceous",0.883767540168595,0.157003748809665,-0.72676379135893,0.56315144276773,3.40119738166216,-1.79175946922805,1.44691898293633
"Dromaeosauridae Mesial","Late Cretaceous",1.49738840862548,1.02604159583327,-0.471346812792203,0.533387961073078,3.2188758248682,-1.6094379124341,2.03077636969855
"Dromaeosauridae Lateral","Late Cretaceous",1.81482474215905,0.900161349944271,-0.91466339221478,0.472646713024946,3.2188758248682,-1.6094379124341,2.287471455184
"Dromaeosauridae Lateral","Late Cretaceous",1.79009141212736,0.8754687373539,-0.914622674773458,0.505469065929723,2.99573227355399,-1.38629436111989,2.29556047805708
"Dromaeosauridae Lateral","Late Cretaceous",1.55180879959746,0.438254930931155,-1.11355386866631,0.365113812584597,3.11351530921037,-1.50407739677627,1.91692261218206
"Dromaeosauridae Lateral","Late Cretaceous",1.52388002407245,0.693147180559945,-0.830732843512508,0.70074352745188,3.2188758248682,-1.6094379124341,2.22462355152433
"Dromaeosauridae Lateral","Late Cretaceous",1.25276296849537,0.405465108108164,-0.847297860387204,0.762140052046897,3.48124008933569,-1.87180217690159,2.01490302054226
"Dromaeosauridae Lateral","Late Cretaceous",1.02961941718116,0.262364264467491,-0.767255152713667,0.887303195000903,3.68887945411394,-2.07944154167984,1.91692261218206
"Dromaeosauridae Lateral","Late Cretaceous",1.16315080980568,0.182321556793955,-0.980829253011726,0.97691535369059,3.91202300542815,-2.30258509299405,2.14006616349627
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,-0.105360515657826,-0.747214401830221,1.00680473941499,4.0943445622221,-2.484906649788,1.64865862558738
"Dromaeosauridae Lateral","Late Cretaceous",0.916290731874155,0.262364264467491,-0.653926467406664,0.693147180559945,3.68887945411394,-2.07944154167984,1.6094379124341
"Dromaeosauridae Lateral","Late Cretaceous",1.28093384546206,0.53062825106217,-0.750305594399894,1.24479479884619,3.40119738166216,-1.79175946922805,2.52572864430826
"Dromaeosauridae Lateral","Late Cretaceous",1.3609765531356,0.916290731874155,-0.444685821261446,0.325422400434628,3.62434093297637,-2.01490302054226,1.68639895357023
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,-0.356674943938732,-0.998528830111127,0.456758402495715,4.0943445622221,-2.484906649788,1.09861228866811
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,-0.356674943938732,-0.998528830111127,0.422856850820034,4.0943445622221,-2.484906649788,1.06471073699243
"Dromaeosauridae Lateral","Late Cretaceous",1.50407739677627,0.741937344729377,-0.762140052046897,0.893817876022097,3.40119738166216,-1.79175946922805,2.39789527279837
"Dromaeosauridae Lateral","Late Cretaceous",0.832909122935104,0.0953101798043249,-0.737598943130779,0.92494879461727,3.74950407593037,-2.14006616349627,1.75785791755237
"Dromaeosauridae Lateral","Late Cretaceous",0.741937344729377,0.0953101798043249,-0.646627164925052,0.762140052046897,3.68887945411394,-2.07944154167984,1.50407739677627
"Dromaeosauridae Lateral","Late Cretaceous",0.832909122935104,0.182321556793955,-0.650587566141149,0.871838969303321,3.91202300542815,-2.30258509299405,1.70474809223843
"Dromaeosauridae Lateral","Late Cretaceous",1.30833281965018,0.53062825106217,-0.777704568588008,0.942958978956316,3.55534806148941,-1.94591014905531,2.2512917986065
"Dromaeosauridae Lateral","Late Cretaceous",1.09861228866811,0.470003629245736,-0.628608659422374,0.8754687373539,3.55534806148941,-1.94591014905531,1.97408102602201
"Dromaeosauridae Lateral","Late Cretaceous",1.1314021114911,0.405465108108164,-0.725937003382936,1.14072377401824,3.55534806148941,-1.94591014905531,2.27212588550934
"Dromaeosauridae Lateral","Late Cretaceous",0.8754687373539,-0.22314355131421,-1.09861228866811,0.318453731118535,3.91202300542815,-2.30258509299405,1.19392246847243
"Dromaeosauridae Lateral","Late Cretaceous",0.693147180559945,-0.356674943938732,-1.04982212449868,0.300104592450338,4.0943445622221,-2.484906649788,0.993251773010283
"Dromaeosauridae Lateral","Late Cretaceous",0.693147180559945,0,-0.693147180559945,0.615185639090233,4.0943445622221,-2.484906649788,1.30833281965018
"Dromaeosauridae Lateral","Late Cretaceous",0.587786664902119,-0.356674943938732,-0.944461608840852,0.245122458032985,4.0943445622221,-2.484906649788,0.832909122935104
"Dromaeosauridae Lateral","Late Cretaceous",0.78845736036427,-0.22314355131421,-1.01160091167848,0.405465108108164,4.0943445622221,-2.484906649788,1.19392246847243
"Dromaeosauridae Lateral","Late Cretaceous",0.336472236621213,-0.510825623765991,-0.847297860387204,0.538996500732687,4.0943445622221,-2.484906649788,0.8754687373539
"Dromaeosauridae Lateral","Late Cretaceous",0.641853886172395,-0.356674943938732,-0.998528830111127,0.27443684570176,4.0943445622221,-2.484906649788,0.916290731874155
"Dromaeosauridae Lateral","Late Cretaceous",1.1314021114911,0.587786664902119,-0.543615446588982,0.660357357736954,3.09104245335832,-1.48160454092422,1.79175946922805
"Dromaeosauridae Lateral","Late Cretaceous",0.693147180559945,-0.105360515657826,-0.798507696217772,0.22314355131421,3.91202300542815,-2.30258509299405,0.916290731874155
"Dromaeosauridae Lateral","Late Cretaceous",0.53062825106217,-0.356674943938732,-0.887303195000903,0.567984037605939,4.00733318523247,-2.39789527279837,1.09861228866811
"Dromaeosauridae Lateral","Late Cretaceous",0.53062825106217,0,-0.53062825106217,0.722134717433198,3.91202300542815,-2.30258509299405,1.25276296849537
"Dromaeosauridae Lateral","Late Cretaceous",0.587786664902119,-0.105360515657826,-0.693147180559945,0.245122458032985,3.80666248977032,-2.19722457733622,0.832909122935104
"Dromaeosauridae Lateral","Late Cretaceous",0.693147180559945,0,-0.693147180559945,0.693147180559945,4.0943445622221,-2.484906649788,1.38629436111989
"Dromaeosauridae Lateral","Late Cretaceous",1.54756250871601,0.832909122935104,-0.714653385780909,0.962036753662359,3.26956893918372,-1.66013102674962,2.50959926237837
